"http://www.semanticweb.org/in3067-inm713/restaurants#TheBrentwood","http://www.semanticweb.org/in3067-inm713/restaurants#AmericanRestaurant","http://www.semanticweb.org/in3067-inm713/restaurants#LosAngeles"
"http://www.semanticweb.org/in3067-inm713/restaurants#RoadhouseCafe","http://www.semanticweb.org/in3067-inm713/restaurants#AmericanRestaurant","http://www.semanticweb.org/in3067-inm713/restaurants#Hyannis"
"http://www.semanticweb.org/in3067-inm713/restaurants#ApplebeesTracy","http://www.semanticweb.org/in3067-inm713/restaurants#AmericanRestaurant","http://www.semanticweb.org/in3067-inm713/restaurants#Tracy"
"http://www.semanticweb.org/in3067-inm713/restaurants#UnoPizzeriaGrillSturbridge","http://www.semanticweb.org/in3067-inm713/restaurants#AmericanRestaurant","http://www.semanticweb.org/in3067-inm713/restaurants#Sturbridge"
"http://www.semanticweb.org/in3067-inm713/restaurants#TheLookoutCatering","http://www.semanticweb.org/in3067-inm713/restaurants#AmericanRestaurant","http://www.semanticweb.org/in3067-inm713/restaurants#Osseo"
"http://www.semanticweb.org/in3067-inm713/restaurants#BostonsRestaurantSportsBar","http://www.semanticweb.org/in3067-inm713/restaurants#AmericanRestaurant","http://www.semanticweb.org/in3067-inm713/restaurants#Spokane"
"http://www.semanticweb.org/in3067-inm713/restaurants#ChenasAlaskanGrill","http://www.semanticweb.org/in3067-inm713/restaurants#AmericanRestaurant","http://www.semanticweb.org/in3067-inm713/restaurants#Fairbanks"
"http://www.semanticweb.org/in3067-inm713/restaurants#CraneAlley","http://www.semanticweb.org/in3067-inm713/restaurants#AmericanRestaurant","http://www.semanticweb.org/in3067-inm713/restaurants#Urbana"
"http://www.semanticweb.org/in3067-inm713/restaurants#NypdPizza","http://www.semanticweb.org/in3067-inm713/restaurants#AmericanRestaurant","http://www.semanticweb.org/in3067-inm713/restaurants#Maitland"
"http://www.semanticweb.org/in3067-inm713/restaurants#SluggersSportsBar","http://www.semanticweb.org/in3067-inm713/restaurants#AmericanRestaurant","http://www.semanticweb.org/in3067-inm713/restaurants#Erie"
"http://www.semanticweb.org/in3067-inm713/restaurants#IconGrill","http://www.semanticweb.org/in3067-inm713/restaurants#AmericanRestaurant","http://www.semanticweb.org/in3067-inm713/restaurants#Seattle"
"http://www.semanticweb.org/in3067-inm713/restaurants#CopelandsCheescakeBistro","http://www.semanticweb.org/in3067-inm713/restaurants#AmericanRestaurant","http://www.semanticweb.org/in3067-inm713/restaurants#NewOrleans"
"http://www.semanticweb.org/in3067-inm713/restaurants#CharliesAmericanGrillSpirits","http://www.semanticweb.org/in3067-inm713/restaurants#AmericanRestaurant","http://www.semanticweb.org/in3067-inm713/restaurants#SiouxCity"
"http://www.semanticweb.org/in3067-inm713/restaurants#MellowMushroomPizzaBakers","http://www.semanticweb.org/in3067-inm713/restaurants#AmericanRestaurant","http://www.semanticweb.org/in3067-inm713/restaurants#Denver"
"http://www.semanticweb.org/in3067-inm713/restaurants#GrassfieldsBarGrill","http://www.semanticweb.org/in3067-inm713/restaurants#AmericanRestaurant","http://www.semanticweb.org/in3067-inm713/restaurants#Danvers"
"http://www.semanticweb.org/in3067-inm713/restaurants#RivertowneNorthShore","http://www.semanticweb.org/in3067-inm713/restaurants#AmericanRestaurant","http://www.semanticweb.org/in3067-inm713/restaurants#Pittsburgh"
"http://www.semanticweb.org/in3067-inm713/restaurants#CaliforniaPizzaKitchen","http://www.semanticweb.org/in3067-inm713/restaurants#AmericanRestaurant","http://www.semanticweb.org/in3067-inm713/restaurants#Wellington"
